Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_Identifier_0,Outlet_Identifier_1,Outlet_Identifier_2,Outlet_Identifier_3,Outlet_Identifier_4,Outlet_Identifier_5,Outlet_Identifier_6,Outlet_Identifier_7,Outlet_Identifier_8,Outlet_Identifier_9
-4.037082217116526,132.7626,2,1,7.967480231720603,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-3.9392179587632636,120.8756,1,0,7.282147389900655,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.1779153364409773,54.5956,2,0,6.9443922822297415,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.2097920421387673,41.3112,1,1,5.543876637859861,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-11.512925464970229,130.531,1,2,8.627433722207334,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.3542741709567414,101.1332,1,2,7.195136013536214,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-3.539211331666526,131.331,1,1,8.198438117648568,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-1.965159204100888,172.0764,0,2,7.918782356958637,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.4193730631526957,165.7842,1,1,7.508582220905446,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-1.9962272926646756,100.37,1,1,7.168818705418901,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-3.313391910049135,177.9028,1,2,7.2561719036783705,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-11.512925464970229,189.3846,0,2,8.471592088879923,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.3622181403329825,115.8834,1,1,6.943750227639238,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-1.9413061318265792,34.719,1,0,6.645089682118599,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.0147246439523148,193.0794,2,0,6.8828445778621905,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-2.0839435324497173,119.9124,2,1,6.854459148678128,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-1.505679465403173,231.8668,1,2,5.4396728646255434,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-2.640549546417168,125.7362,0,2,8.013034894877558,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.7971225203316035,226.3036,2,0,6.814339155320468,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.0146833721667354,219.7798,1,0,7.880259075105202,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-3.077168862228444,151.5682,2,1,7.591905412219752,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-11.512925464970229,64.2168,1,2,7.153314519003284,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.7112073647024126,147.976,1,2,6.596299518599364,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.7032125663490154,196.7084,1,0,8.062916258054042,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-1.6716928881805366,65.4168,1,2,4.850729496413261,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-2.9577779003323124,121.0072,1,2,7.986223637516879,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.9037597666790544,145.1444,1,2,8.273565977503942,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.9726438241268127,237.988,2,0,8.880535460661795,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.3547164121104616,84.5566,2,0,5.536033460706814,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-2.147870166669501,95.4436,1,2,6.340820590616654,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-1.4091578050597278,105.9306,2,0,5.342627079899923,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-4.277792248862317,45.106,1,0,7.2429266770224565,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-3.840565227653601,131.0284,2,0,4.881501152709508,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-11.512925464970229,109.1938,1,2,7.619077395219637,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.6466849363348084,78.8302,1,1,6.569582130630369,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-2.08973007963858,37.1874,2,0,5.509436149250118,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.1239587969407236,108.9596,1,0,6.290268312367895,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.52948063673702,113.4544,2,0,7.975294567022065,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.422477193665297,61.851,2,1,7.282605160562403,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.2557556211547545,150.4366,2,0,5.018184129805498,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-3.440936868555267,62.7194,1,2,7.527030926357542,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.171020549952526,190.0214,1,1,7.803630305346064,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.396587600175026,60.2904,1,2,4.7637181265351485,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-3.2858452181829363,84.2224,2,0,6.7478494148064545,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-4.025450863652621,179.0686,1,1,8.646218609116668,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-2.2493352973039937,84.625,1,1,7.822745169128451,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-3.2690626789550565,61.351,1,1,6.712060307382424,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.7408663127707498,47.306,1,1,6.480786633149451,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-3.8482675251620733,119.8124,1,0,7.547606323964364,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.153533528730551,59.1246,1,2,6.624091535554771,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.824357700273176,212.1902,2,0,6.051572353045153,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-3.378409538090604,146.2076,1,1,7.768500154499319,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-2.5014539849018074,142.0838,2,0,5.638239395786091,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-2.4240558624900825,191.5504,1,2,8.690181732462174,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.64169328268903,128.102,2,1,6.786168278667463,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-3.7215879109138985,115.7176,0,2,7.225635180037143,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.1899598991303932,80.8276,1,1,7.53274931217384,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-11.512925464970229,80.8592,1,2,4.413515732889022,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-11.512925464970229,248.8092,1,2,8.775586383139384,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.433494873619693,218.5798,2,0,8.391084697358652,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-3.022333325055988,166.1526,2,1,7.810672587942828,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-3.1720483474136287,36.2216,1,2,5.847062886617962,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.721229928397367,188.224,2,0,8.662010855543544,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.35580611794499,213.356,1,0,8.25192680245628,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.0495839568937755,89.1856,0,2,7.3664077329626725,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.802167228995458,172.4106,1,1,7.975523478547973,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.8810201884430495,139.8496,1,2,7.147044906038888,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.1708885977645833,233.03,1,2,8.629221032778231,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.298504031863973,89.6856,2,0,6.778621073117632,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.331543622935062,89.3856,0,2,7.184086177432987,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.422829467197017,37.4822,1,2,6.848825331019462,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-1.7980205388819186,172.6764,1,0,7.631100285719674,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-11.512925464970229,228.2036,2,0,8.472567223036089,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-3.494208565184776,210.5244,1,2,8.821021333214667,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.378198104394167,162.621,2,0,6.7039301813984515,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-1.9244121645915442,160.9552,2,0,5.090402333007419,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-4.189831713684986,81.925,1,1,8.032465699352779,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-3.471190978707941,112.0544,1,2,5.410345250822959,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-2.158090999709897,59.5246,1,1,6.698199506759932,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-3.7067607762994035,95.7068,1,0,7.061747326227913,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.7002916516360944,187.124,1,2,8.223755925564086,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.1312877552147986,261.691,2,0,8.057026464016586,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.8571609179068886,149.9366,2,0,7.416079342453589,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.1712750720396956,92.9436,0,2,7.684555324287951,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-4.600792681257927,177.937,1,2,7.737913233966351,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.5160772071292525,169.179,1,0,7.619404246013556,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.8249293016810344,98.77,0,2,7.43708269020127,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.1757352323748544,187.6872,1,1,7.950258488947914,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.9942291837596517,157.4288,1,1,7.622015213541477,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.3430898565873526,133.7942,0,2,7.7769106329725,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-1.8836619518333597,106.628,1,2,6.460167346266008,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.4373366125279055,180.4292,1,2,8.2974046083968,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.4842235103135506,193.4162,1,1,7.657556011794197,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-11.512925464970229,74.3012,1,1,7.4204749539002455,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-3.404483073640968,154.934,2,0,7.110754904924605,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.328519254988014,172.8738,1,2,8.202276893945193,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.2408584060381713,206.8296,1,1,8.331969509929236,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-4.550592042629159,234.9958,1,2,9.479371961123922,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.9282527252298,42.377,1,1,7.0998258344821155,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.0515914917281783,101.4332,1,1,7.5746256328719825,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-3.1132788271744554,245.2802,1,2,9.217602757896387,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.365219372317643,116.0834,1,2,7.144420921347488,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.607906317942259,120.944,1,2,7.619404246013556,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.5297524916342367,79.6644,1,2,7.359650950542649,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.45973109432112,165.85,1,1,7.51259024228105,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.5201883824409306,93.4436,0,2,7.439432867532396,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.1013544901191796,140.8838,1,0,7.7176809063235465,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-3.763597224464484,153.434,1,1,8.28940989561509,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-3.650519726887302,119.9414,2,0,7.2876268556277015,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-3.058203514322191,173.8422,1,2,8.145794384311838,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.949893508099134,108.128,1,1,6.970992963773863,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-1.7352140265498825,220.8772,1,1,8.3488140206687,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-4.290169829090012,259.7304,1,2,8.193296718162328,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-11.512925464970229,242.3538,2,1,8.573154459741136,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.3680229197190283,127.1704,2,0,8.007729842665478,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-4.0016296016333035,110.8544,1,2,4.7171981149639794,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-1.6918541613961133,213.7902,2,0,7.150184626018879,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-1.8390718369767052,34.9558,1,2,7.0215672492738515,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.9877047207473937,118.4124,1,1,8.070854465580362,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-4.7597041392552315,79.0618,1,1,7.097074801132959,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.816233296492959,130.3968,1,0,8.167185574231791,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.6569899298624446,264.5226,1,0,8.142119687217711,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.344142024180771,162.6552,1,2,8.64575033470013,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.8455457090313594,172.0422,2,0,6.248674415856583,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-1.250478364192298,123.9704,1,2,5.92828832428721,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-1.8213410990101455,37.2848,1,0,6.614318023858218,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-1.9054687658383513,107.128,2,0,5.767020181351401,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-11.512925464970229,72.2038,1,1,6.787670908535042,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-3.4410031739408526,101.8016,2,0,7.45032791687379,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.9986843666962706,164.2526,1,2,8.280676215668368,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-1.8558872459326714,256.3672,2,0,5.543876637859861,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-4.384578447781253,196.311,2,0,6.378821708137932,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-3.2911474495251563,181.7634,0,2,7.8417631748887615,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.0947985506680995,177.966,1,0,8.136094987251386,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.316544787715533,210.727,2,1,8.341538960922463,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.328236464296702,114.4492,1,2,6.361727275071239,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.96285331921946,33.3558,2,0,6.743935515531334,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-11.512925464970229,133.0626,1,0,7.361344431038213,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-3.1872950148648242,91.6804,1,2,8.258157352190722,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-1.9518728074233003,90.5514,1,2,7.619077395219637,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-11.512925464970229,84.9224,1,2,7.153314519003284,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.8413104362075416,246.2802,1,2,7.113468610774079,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-3.8846965473827773,49.9324,2,1,5.559380823794082,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.2680575969291015,129.6968,1,1,7.068573291239995,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-1.963600336823794,105.6306,1,1,6.441239336679445,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-2.0455479927028426,178.237,1,2,8.979626363174829,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.323094298459947,60.4562,2,1,7.026309403939405,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-4.720220608634547,120.9756,1,2,7.93273495275277,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.4340673294310684,127.2678,2,0,7.7899464575106085,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-11.512925464970229,59.2588,1,0,6.820170075567429,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-5.172271848295758,186.5924,0,2,7.85991249332376,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-11.512925464970229,95.012,1,0,7.6259189270028775,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.6311512452266648,122.2098,2,0,7.094316178716739,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-1.764080996805914,48.8376,0,2,5.661659669170317,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.0504126661086945,174.1422,1,2,6.248674415856583,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-1.7661668422599617,117.0834,1,2,7.519114368322477,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.8420093880748305,145.8128,0,2,7.453419109425523,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.2257596893887137,100.1042,1,1,7.1621297173197975,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-3.0611302786087347,153.6682,1,2,7.511862704966648,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-1.1676396568214928,79.2328,1,2,5.039971482564429,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-2.8197448517712735,238.3538,1,1,7.679336586450702,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.267914591369502,164.95,1,2,8.33357079129236,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.579065802278496,82.9908,2,1,7.137566162159314,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-1.7714718889523469,183.8266,1,0,7.519836650762383,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-11.512925464970229,173.6422,0,2,6.248674415856583,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.3129191225067327,219.3482,1,1,9.026877957851914,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.618358978109616,198.4426,2,0,8.61917069694279,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-4.375821049210006,168.4474,1,1,7.765680868741975,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-3.330271347937979,144.3444,1,1,8.155782942166526,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-3.070611155089699,122.8388,1,2,7.997034553584523,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.690502304979471,246.1486,1,1,8.589638349431906,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-11.512925464970229,220.7482,1,0,8.385024072760753,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-3.7967133371356674,96.2094,1,0,6.858663779915905,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.4444390796686535,153.8682,2,1,7.511862704966648,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-11.512925464970229,39.1506,1,1,7.2998469668794055,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-2.459849873269459,188.4872,1,2,8.18664726626989,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.407846069161647,215.1192,1,1,7.676562659580819,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.913255987896421,96.6094,1,2,7.691572896914438,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-11.512925464970229,123.773,2,0,8.109426740248354,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-4.074353482096035,95.741,2,0,6.872552891931701,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.6722183486563758,52.3324,1,2,7.168818705418901,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-1.9844863266862476,157.663,1,0,7.886032908118744,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.9568810902069007,103.699,1,2,6.022953548422965,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-11.512925464970229,109.1254,1,1,7.395034454210715,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-3.6915875176101465,153.4998,1,2,7.980090739269105,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-1.9314713273574504,100.8332,1,1,7.338236856176586,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-3.4946384503434977,37.0874,2,1,6.0484326331145155,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-1.4859185565227633,163.221,2,0,5.787639467915552,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-2.983108647852615,193.1162,1,1,7.824610095730501,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-3.7412208765431942,103.8332,0,2,7.463399998365656,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.1875829782942287,65.9168,0,2,6.86563244915906,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.041773489546015,195.0136,1,2,5.269987899863799,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-1.8368760912234874,226.172,2,1,8.255393010423745,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-3.863265794182608,260.7936,1,1,8.454867645974032,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-4.033667047686864,74.2012,1,2,7.162645846359512,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-11.512925464970229,60.1536,0,2,7.0053943901737545,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.336468672417436,216.9166,2,0,5.38319426298731,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-2.9035738553362673,194.282,1,2,7.342556517293076,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.680613508165997,103.699,1,1,7.409247891374076,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-2.0734178008903386,122.473,2,1,7.211485151416085,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-3.1228110889038994,183.095,2,0,8.611202527308063,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.6770691825345883,54.5614,1,2,7.446061864277891,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.7021591603917026,87.4172,1,2,5.184221082712648,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-3.2384551550970264,98.241,2,1,7.565700067312499,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-3.314431207232216,122.3756,1,1,7.8417631748887615,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-4.76018183634413,116.9492,0,2,7.585502694507127,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-1.7718932851281222,155.963,1,2,8.420115392493313,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-1.9084316208946048,108.3938,1,0,7.93273495275277,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.5019550270354856,177.637,1,0,8.117402854294474,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-3.5090937097764194,166.2816,0,2,7.8307133387458405,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.7214190066877806,185.324,2,1,8.223755925564086,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-3.133575738384603,184.495,1,2,8.971205260789072,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-1.808181961183656,117.0124,2,0,7.339966960403129,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.305560454996796,50.9666,1,1,6.576096811560499,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-2.8160137015875204,133.5284,1,2,5.574648295341362,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-1.7946563671880797,37.4506,1,1,6.968489833579271,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.120763419454242,44.2744,2,1,6.377691125786844,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.84809919867377,131.531,1,1,7.264128884523014,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.723275220749503,94.841,1,2,5.263115020930773,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-2.5224842505501015,168.679,1,2,8.501793423334725,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.2711491519625406,89.5856,2,0,7.309249319494567,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.7469412797909016,86.5566,1,0,7.0764784706800645,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-3.0189641765003303,64.7168,1,2,8.02878325179396,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.73151058413339,106.9964,2,1,7.489042428833752,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.343301020222968,43.7086,1,2,7.165222503266297,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.6011573555617087,93.2462,0,2,6.925603261910953,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.130615665432042,110.157,1,2,7.743701962117431,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.4855645901833214,32.9558,1,2,4.623672065718051,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.63327336304631,194.1794,2,1,8.106620002247434,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-11.512925464970229,197.211,0,2,8.170581163223307,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.7704208178435605,165.3184,1,0,7.409247891374076,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-3.154574066131635,225.172,1,1,6.115326866416477,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-11.512925464970229,237.7906,2,1,7.080407748786826,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-3.336411828539498,37.4506,1,1,6.680807764264401,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-2.253048122039946,156.663,1,1,7.9431913217498265,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.7981467231706514,173.8712,1,2,8.427279689514744,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-3.6929951118261437,147.5392,2,0,7.8952518596350725,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-3.721207169058555,36.1874,2,0,6.0484326331145155,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-4.4718681946740375,74.0038,0,2,6.9418215867514546,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-4.015496580256881,95.9094,2,0,7.734132511142959,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-4.381306573979818,188.0872,1,2,7.807157645849657,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-3.322682243205536,107.5596,1,2,6.067124765689342,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-3.109624144620326,145.976,2,0,6.373155970698682,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-1.8263580568803273,57.8562,1,1,6.479765704030999,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.8859171464268183,139.7496,0,2,8.282024833536248,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.2589958396686987,167.25,1,2,7.51259024228105,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-3.4204504787777066,140.9154,1,1,7.033967762362324,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-3.613420911534031,197.711,1,2,8.499085229403354,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.1720078640914218,255.0014,1,1,8.676763252973604,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-3.1317678275464655,148.2418,1,0,7.389292026653243,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-11.512925464970229,175.1028,1,0,7.373954938550526,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-4.212917039405464,88.5172,1,2,7.7869107162653615,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.7190292256293334,183.0292,1,2,9.013024643535307,False,False,False,True,False,False,False,False,False,True,False,False,False,False
